1	0.084725	0.1129	0.152875	0.18085	0.1934	0.21655	0.23105	0.241725	0.362975	0.311325	0.100242	0.1275	0.169892	0.20125	0.215467	0.242017	0.252617	0.266975	0.428592	0.374108	0.091688	0.115275	0.140763	0.17485	0.258862	0.338288	0.342838	0.362762	0.394825	0.323062	0.059062	0.076225	0.065488	0.10165	0.323587	0.505362	0.501713	0.529087	0.261675	0.158187	0.036575	0.053125	0.02745	0.0649	0.340875	0.554275	0.54735	0.578025	0.181275	0.072575	0.03295	0.04915	0.0285	0.062175	0.300725	0.4931	0.486275	0.51615	0.1531	0.065225	0.0347	0.0509	0.031475	0.0642	0.285	0.46445	0.4628	0.4842	0.153925	0.06835	0.034325	0.055225	0.033425	0.0714	0.3214	0.489975	0.50245	0.51765	0.181975	0.07805	0.032975	0.056275	0.04065	0.0793	0.27035	0.374875	0.38565	0.406225	0.187675	0.08865	0.032325	0.05395	0.055163	0.0874	0.171037	0.204	0.209137	0.228575	0.188412	0.107738	0	0	520	0	39	0	1050	663	130	-126	-24	308	7	430	0	0	590	0	63	0	1050	954	193	-126	-22	317	6	450	132	0	550	132	52	73	1050	1527	159	-50	61	477	21	490	851	0	490	851	79	153	1050	1735	0	42	166	817	54	470	1008	0	590	1008	184	84	1050	1853	0	84	211	1250	56	460	1149	171	540	1320	90	5	757	2396	0	154	277	1838	91	330	1121	495	450	1616	77	4	368	2784	0	185	305	2283	98	340	773	496	350	1269	70	4	259	2239	0	158	281	1947	86	220
1	0.060017	0.070683	0.094633	0.110333	0.118617	0.131583	0.147833	0.157233	0.274633	0.211367	0.05835	0.07255	0.09725	0.11615	0.1271	0.14305	0.15795	0.1743	0.32255	0.2564	0.048633	0.065383	0.080033	0.104083	0.15835	0.202017	0.212783	0.234017	0.314117	0.243467	0.0413	0.06115	0.0595	0.09065	0.22985	0.32625	0.32975	0.35465	0.25855	0.1748	0.033967	0.056917	0.038967	0.077217	0.30135	0.450483	0.446717	0.475283	0.202983	0.106133	0.032675	0.056225	0.0314	0.072075	0.328725	0.5002	0.4953	0.5216	0.175225	0.0744	0.037425	0.059075	0.0368	0.075225	0.311975	0.4754	0.4755	0.4936	0.175275	0.0796	0.0366	0.061	0.03585	0.079	0.3343	0.4915	0.50435	0.5157	0.18485	0.08115	0.03275	0.0627	0.04025	0.08805	0.2966	0.4003	0.4131	0.42975	0.19435	0.0887	0.033812	0.06085	0.054425	0.092825	0.195687	0.237687	0.242363	0.262012	0.185862	0.098525	0	0	520	0	38	0	1094	672	123	-120	-21	309	8	430	0	0	590	0	62	0	1094	965	185	-121	-18	325	7	440	218	0	550	218	53	107	1094	1523	110	-44	66	487	22	480	893	0	490	893	75	95	1094	1750	0	48	172	827	59	470	1011	0	600	1011	193	92	1094	1851	0	86	212	1262	56	450	1152	183	540	1335	88	4	779	2403	0	157	278	1853	92	340	1100	535	450	1635	74	4	382	2789	0	188	307	2293	102	340	822	463	360	1285	75	4	270	2234	0	163	283	1973	89	230
1	0.085767	0.103633	0.146775	0.170567	0.179758	0.203433	0.214883	0.230342	0.356408	0.285208	0.10715	0.1256	0.16785	0.1978	0.21165	0.2383	0.2521	0.2673	0.44735	0.3812	0.105183	0.122367	0.148933	0.182983	0.241383	0.29285	0.300033	0.320117	0.441767	0.3793	0.07475	0.0929	0.1	0.13475	0.27435	0.37495	0.3723	0.39995	0.3363	0.2571	0.044317	0.063433	0.051067	0.086517	0.307317	0.45705	0.444567	0.479783	0.230833	0.1349	0.027525	0.04685	0.0256	0.0609	0.31	0.478025	0.46575	0.4999	0.173525	0.0722	0.024375	0.04315	0.0236	0.0579	0.2824	0.437875	0.43585	0.4603	0.164375	0.069	0.026125	0.043275	0.025225	0.056125	0.24795	0.377375	0.381975	0.398425	0.143275	0.062525	0.037425	0.061275	0.045475	0.086975	0.2434	0.327275	0.327025	0.351825	0.166075	0.082775	0.0585	0.08625	0.08935	0.1309	0.21975	0.26115	0.27215	0.2935	0.23565	0.1473	0	0	530	0	30	0	1044	656	120	-130	-27	297	7	410	0	0	590	0	59	0	1044	950	179	-135	-29	303	5	460	84	0	540	84	41	44	1044	1542	168	-52	55	474	19	520	831	0	520	831	94	178	1044	1705	0	40	164	809	54	460	1002	0	600	1002	167	67	1044	1842	0	81	207	1211	56	460	1137	187	530	1324	86	4	723	2380	0	153	277	1820	92	340	1173	435	440	1608	86	4	362	2778	0	184	305	2272	99	330	706	549	320	1255	63	3	256	2228	0	157	279	1921	86	210
1	0.05745	0.071833	0.08335	0.108717	0.14725	0.15825	0.184467	0.18185	0.263767	0.198433	0.08675	0.10995	0.11935	0.1557	0.2148	0.2331	0.25775	0.26805	0.3663	0.2929	0.103975	0.1305	0.131125	0.174475	0.286775	0.34875	0.36545	0.386925	0.403575	0.3144	0.069925	0.0891	0.073775	0.116225	0.305525	0.44165	0.43455	0.467575	0.272725	0.169	0.0438	0.06325	0.04205	0.0809	0.2976	0.44755	0.4324	0.4702	0.1893	0.0868	0.04	0.05625	0.038	0.06855	0.23195	0.3376	0.3301	0.35815	0.1355	0.06655	0.0372	0.05345	0.03485	0.0696	0.22225	0.32185	0.32025	0.3398	0.1331	0.06455	0.02655	0.048675	0.031025	0.06835	0.2279	0.3176	0.3262	0.341425	0.1454	0.067175	0.0322	0.052875	0.046525	0.07835	0.17135	0.2233	0.23605	0.240425	0.1637	0.097625	0.042612	0.064725	0.07235	0.104625	0.15095	0.184713	0.199288	0.197962	0.214163	0.144113	0	0	530	0	35	0	981	661	127	-130	-28	294	7	420	0	0	600	0	65	0	981	947	192	-131	-28	307	6	460	83	0	550	83	41	44	981	1570	181	-53	55	464	20	520	847	0	510	847	89	184	981	1687	0	40	166	798	56	460	1001	0	610	1001	180	80	981	1838	0	80	207	1205	56	450	1146	170	560	1316	90	5	689	2363	0	153	277	1809	93	330	1272	317	480	1589	100	5	366	2763	0	181	303	2273	94	340	665	586	360	1251	58	3	252	2247	0	154	277	1905	84	210
1	0.037325	0.04725	0.065475	0.076675	0.08175	0.090875	0.098125	0.10565	0.1627	0.115375	0.037325	0.04725	0.065475	0.076675	0.08175	0.090875	0.098125	0.10565	0.1627	0.115375	0.025937	0.0352	0.039313	0.053762	0.1219	0.170488	0.172462	0.183125	0.12405	0.074838	0.025937	0.0352	0.039313	0.053762	0.1219	0.170488	0.172462	0.183125	0.12405	0.074838	0.01455	0.02315	0.01315	0.03085	0.16205	0.2501	0.2468	0.2606	0.0854	0.0343	0.03915	0.0563	0.03575	0.07075	0.3277	0.51695	0.51525	0.5381	0.17635	0.07565	0.0358	0.0534	0.033	0.0668	0.31035	0.49825	0.49955	0.5205	0.1725	0.07335	0.0208	0.03705	0.019225	0.04935	0.25605	0.400575	0.40475	0.4206	0.13915	0.05555	0.0255	0.04715	0.028625	0.06615	0.2341	0.323775	0.3279	0.345	0.14595	0.0637	0.033238	0.059775	0.051113	0.093113	0.216213	0.268312	0.273212	0.294162	0.187188	0.094925	0	0	530	0	36	0	994	659	122	-128	-26	297	7	420	0	0	600	0	65	0	994	950	187	-129	-25	310	6	460	107	0	550	107	42	55	994	1559	163	-51	58	475	20	510	827	0	510	827	85	166	994	1698	0	38	164	808	53	460	990	0	610	990	180	81	994	1853	0	79	208	1224	54	450	1128	178	550	1306	87	4	688	2383	0	151	276	1823	89	330	1198	407	470	1605	90	5	344	2774	0	183	305	2280	97	340	643	623	340	1266	57	3	243	2240	0	156	281	1915	88	210
4	0.0564	0.069975	0.09305	0.10875	0.11585	0.127475	0.135275	0.143475	0.1927	0.139225	0.112675	0.139925	0.18225	0.2148	0.23355	0.258525	0.272525	0.290725	0.42525	0.3384	0.099292	0.126708	0.153983	0.193158	0.266008	0.311692	0.320108	0.343117	0.4283	0.351292	0.072775	0.100325	0.10515	0.155275	0.327225	0.410875	0.411325	0.44035	0.3547	0.257175	0.046258	0.073942	0.056317	0.117392	0.388442	0.510058	0.502542	0.537583	0.2811	0.163058	0.033013	0.05785	0.0309	0.09165	0.405262	0.549262	0.5408	0.57355	0.234513	0.109788	0.033037	0.05205	0.0289	0.07805	0.377688	0.528487	0.5261	0.54825	0.214938	0.097362	0.03785	0.05875	0.03375	0.0891	0.38525	0.525875	0.5332	0.55065	0.21525	0.0975	0.039475	0.061925	0.0569	0.104475	0.2612	0.336025	0.345825	0.364	0.221525	0.1264	0.06	0.076175	0.091225	0.119075	0.1411	0.1636	0.17525	0.187175	0.229575	0.16095	0	0	530	0	37	0	1031	665	124	-128	-24	301	7	420	0	0	600	0	64	0	1031	958	188	-129	-25	316	5	450	119	0	550	119	46	62	1031	1542	159	-51	60	476	20	500	830	0	500	830	82	158	1031	1715	0	40	164	814	53	460	1001	0	600	1001	184	84	1031	1851	0	82	210	1237	56	450	1124	185	540	1309	85	4	713	2404	0	152	275	1832	88	330	1122	491	450	1613	81	4	357	2785	0	184	305	2278	98	340	694	577	330	1271	62	3	252	2231	0	158	281	1925	89	220
1	0.11075	0.138017	0.187833	0.214067	0.230417	0.25195	0.2645	0.272583	0.394417	0.314133	0.1293	0.1664	0.21825	0.2532	0.27675	0.29905	0.3111	0.3257	0.48155	0.3936	0.129242	0.170658	0.21085	0.252917	0.320842	0.370092	0.378625	0.402408	0.490617	0.392592	0.089325	0.122975	0.13815	0.17855	0.323725	0.426075	0.424475	0.455825	0.36365	0.264375	0.049408	0.075292	0.06545	0.104183	0.326608	0.482058	0.470325	0.509242	0.236683	0.136158	0.028412	0.049112	0.027425	0.0645	0.319738	0.502263	0.489613	0.526863	0.172025	0.071337	0.026337	0.044437	0.024075	0.0595	0.303113	0.486687	0.482337	0.508687	0.169675	0.069912	0.022575	0.0371	0.0202	0.0488	0.245125	0.3917	0.39495	0.410525	0.137025	0.057	0.028325	0.0491	0.03155	0.06965	0.233875	0.3222	0.3251	0.346675	0.152325	0.0689	0.044775	0.072575	0.06395	0.1102	0.245837	0.300575	0.3065	0.331987	0.210675	0.1099	0	0	530	0	32	0	1052	661	117	-129	-26	298	7	420	0	0	590	0	59	0	1052	957	176	-132	-27	312	5	460	89	0	550	89	44	46	1052	1544	165	-52	56	477	19	510	849	0	510	849	87	167	1052	1720	0	42	166	808	55	460	999	0	600	999	177	77	1052	1846	0	82	208	1225	55	450	1119	206	530	1325	81	4	698	2392	0	155	276	1826	91	340	1109	513	430	1622	81	4	359	2783	0	185	305	2266	100	340	707	563	310	1270	64	3	255	2231	0	158	280	1919	88	220
1	0.036967	0.064517	0.04625	0.115017	0.29605	0.35125	0.3478	0.364333	0.21695	0.132117	0.04005	0.0691	0.0387	0.11075	0.32955	0.4019	0.40555	0.42795	0.21005	0.1156	0.045817	0.0729	0.041617	0.109533	0.344217	0.432417	0.44465	0.4728	0.218	0.115117	0.04045	0.0669	0.03705	0.101	0.35085	0.44985	0.45355	0.487	0.2092	0.10575	0.035083	0.0609	0.032483	0.092467	0.357483	0.467283	0.46245	0.5012	0.2004	0.096383	0.035675	0.060325	0.032425	0.091425	0.361125	0.4742	0.46975	0.506275	0.19715	0.092525	0.042225	0.065175	0.036875	0.097875	0.361775	0.4706	0.47545	0.502225	0.19945	0.094175	0.044675	0.06435	0.0408	0.090375	0.30715	0.395425	0.405525	0.42645	0.173075	0.0846	0.035525	0.05525	0.0356	0.080375	0.26335	0.331125	0.346375	0.36085	0.162575	0.0776	0.1064	0.1271	0.1261	0.16055	0.2748	0.3148	0.33545	0.34135	0.23995	0.15905	0	0	520	0	35	0	1076	667	122	-122	-22	309	7	420	0	0	590	0	61	0	1076	964	183	-125	-22	314	7	450	136	0	550	136	50	72	1076	1528	148	-48	60	483	20	480	863	0	500	863	78	139	1076	1742	0	44	168	822	56	470	1002	0	600	1002	189	89	1076	1855	0	85	209	1247	55	460	1128	203	540	1331	82	4	727	2407	0	156	277	1844	91	340	1076	546	440	1622	76	4	370	2787	0	187	305	2283	99	340	795	472	340	1267	72	4	262	2231	0	160	281	1956	87	220
0	0.065792	0.096792	0.102325	0.157208	0.247	0.280717	0.289883	0.311083	0.283325	0.192033	0.074525	0.108525	0.118625	0.174475	0.26655	0.31305	0.31105	0.3456	0.324575	0.2245	0.087275	0.12035	0.1278	0.184625	0.309125	0.389	0.3823	0.4212	0.355125	0.243275	0.073225	0.10125	0.0808	0.147475	0.356775	0.4834	0.4791	0.508	0.290175	0.176625	0.0527	0.07815	0.05	0.10975	0.3489	0.485	0.4853	0.5091	0.2338	0.12265	0.036925	0.0628	0.0406	0.08995	0.308425	0.42855	0.435275	0.45605	0.207625	0.101375	0.032375	0.0592	0.0364	0.08865	0.290875	0.40685	0.419625	0.43455	0.203075	0.100125	0.03085	0.059	0.0374	0.089	0.28365	0.40065	0.41675	0.4269	0.1996	0.10425	0.0357	0.06245	0.04705	0.09295	0.24715	0.32795	0.33635	0.35715	0.2056	0.1132	0.04115	0.064837	0.061925	0.10055	0.197912	0.233588	0.238575	0.26725	0.219438	0.1281	0	0	530	0	36	0	981	660	124	-129	-27	296	7	420	0	0	600	0	65	0	981	949	189	-129	-26	307	6	460	103	0	550	103	43	53	981	1560	168	-52	58	471	20	510	831	0	500	831	86	171	981	1696	0	39	165	805	54	450	997	0	610	997	185	85	981	1844	0	81	208	1220	55	450	1137	173	550	1310	88	4	684	2377	0	152	276	1818	90	330	1217	387	470	1604	92	5	341	2774	0	182	305	2276	97	340	633	632	340	1265	56	3	241	2244	0	156	280	1909	88	210
1	0.0545	0.065975	0.0833	0.09895	0.11585	0.1305	0.1412	0.146275	0.210225	0.167925	0.04165	0.0529	0.06095	0.081	0.1063	0.1249	0.126	0.13415	0.20015	0.1719	0.074783	0.0967	0.106783	0.146317	0.2292	0.287583	0.288333	0.308017	0.3625	0.29845	0.05775	0.0785	0.07655	0.11495	0.2624	0.36315	0.361	0.38745	0.2869	0.20775	0.040717	0.0603	0.046317	0.083583	0.2956	0.438717	0.433667	0.466883	0.2113	0.11705	0.04345	0.0608	0.0394	0.07495	0.2976	0.4635	0.46435	0.49305	0.1696	0.0763	0.04865	0.0653	0.0439	0.0791	0.2849	0.4452	0.45745	0.4715	0.17125	0.0816	0.039975	0.059075	0.04155	0.0794	0.271075	0.398225	0.412775	0.42185	0.17995	0.08515	0.034725	0.056825	0.04425	0.0858	0.239625	0.314875	0.325925	0.33855	0.18625	0.09085	0.032912	0.0541	0.049188	0.085712	0.193012	0.234787	0.246187	0.25655	0.17805	0.093825	0	0	520	0	41	0	1038	661	133	-126	-23	308	7	430	0	0	590	0	66	0	1038	948	200	-126	-20	317	6	450	139	0	550	139	52	78	1038	1528	160	-50	62	480	21	490	856	0	490	856	79	153	1038	1736	0	42	167	818	55	470	1004	0	590	1004	182	82	1038	1857	0	84	211	1252	56	450	1154	169	540	1323	91	5	747	2403	0	153	278	1842	91	330	1116	501	450	1617	77	4	364	2784	0	184	306	2287	98	340	757	515	350	1272	68	3	256	2240	0	158	282	1949	87	220
4	0.066388	0.083675	0.109987	0.129425	0.150962	0.166963	0.177475	0.185537	0.212275	0.160488	0.0494	0.0631	0.07805	0.09605	0.1237	0.14095	0.1385	0.1563	0.19435	0.16065	0.090017	0.11775	0.140283	0.180433	0.256917	0.295033	0.289033	0.326033	0.369267	0.295	0.07245	0.10085	0.10865	0.1571	0.27595	0.3213	0.3131	0.3529	0.3304	0.2424	0.054883	0.08395	0.077017	0.133767	0.294983	0.347567	0.337167	0.379767	0.291533	0.1898	0.05	0.0742	0.0595	0.1129	0.3015	0.3684	0.36275	0.39935	0.2431	0.1447	0.05	0.071583	0.054133	0.105117	0.3074	0.382567	0.38355	0.412867	0.213283	0.1211	0.0422	0.06895	0.0468	0.10795	0.3252	0.3955	0.39805	0.4276	0.21165	0.1115	0.0344	0.066317	0.039467	0.110783	0.343	0.408433	0.41255	0.442333	0.210017	0.1019	0.033375	0.064188	0.050237	0.113375	0.29905	0.352313	0.362662	0.389763	0.214487	0.110213	0	0	520	0	47	0	1016	663	146	-126	-21	308	7	440	0	0	590	0	68	0	1016	946	214	-123	-17	320	7	450	163	0	550	163	56	96	1016	1527	158	-49	64	481	21	490	860	0	490	860	80	152	1016	1746	0	40	168	817	55	470	985	0	590	985	178	79	1016	1853	0	82	210	1260	53	450	1180	131	550	1311	101	5	791	2391	0	152	277	1840	89	330	1147	474	460	1621	76	4	363	2774	0	185	307	2286	100	340	770	518	350	1288	70	4	254	2240	0	158	284	1953	89	230
1	0.091667	0.1146	0.150633	0.17505	0.182125	0.205417	0.233325	0.242167	0.357592	0.29125	0.0973	0.1245	0.1641	0.193125	0.204975	0.23005	0.25405	0.26375	0.419275	0.358575	0.091742	0.1205	0.152817	0.1888	0.24615	0.303275	0.311467	0.3336	0.425725	0.35955	0.073925	0.0989	0.11005	0.1466	0.28355	0.403925	0.4043	0.4344	0.326375	0.24765	0.056108	0.0773	0.067283	0.1044	0.32095	0.504575	0.497133	0.5352	0.227025	0.13575	0.0236	0.03325	0.02295	0.04165	0.169825	0.27745	0.271775	0.2928	0.088675	0.0399	0.019287	0.029375	0.022363	0.040712	0.134875	0.202737	0.20075	0.216688	0.08925	0.04335	0.019287	0.029375	0.022363	0.040712	0.134875	0.202737	0.20075	0.216688	0.08925	0.04335	0.014975	0.0255	0.021775	0.039775	0.099925	0.128025	0.129725	0.140575	0.089825	0.0468	0.033837	0.052838	0.053413	0.084375	0.177825	0.2246	0.229988	0.248375	0.184875	0.102862	0	0	520	0	40	0	1088	675	126	-122	-22	309	7	430	0	0	590	0	62	0	1088	969	188	-122	-19	326	6	440	192	0	560	192	54	98	1088	1530	124	-46	65	487	22	480	885	0	490	885	75	111	1088	1752	0	47	171	827	58	470	1011	0	600	1011	189	88	1088	1856	0	86	212	1262	56	450	1161	182	540	1343	89	5	775	2410	0	157	279	1853	93	340	1108	521	460	1629	75	4	380	2788	0	186	307	2295	100	340	816	462	360	1278	74	4	268	2236	0	161	282	1972	87	230
1	0.0564	0.068717	0.0906	0.1086	0.121033	0.137733	0.15445	0.164133	0.288767	0.217967	0.0879	0.1077	0.12425	0.156425	0.19935	0.229325	0.243475	0.260275	0.3705	0.299525	0.100225	0.120425	0.126725	0.164587	0.2512	0.321963	0.328013	0.350637	0.367125	0.302338	0.057675	0.063275	0.055975	0.076062	0.1888	0.313987	0.305538	0.328213	0.170175	0.122112	0.03035	0.03615	0.02195	0.04115	0.21465	0.3934	0.3862	0.4148	0.1113	0.04545	0.025625	0.038825	0.025	0.05175	0.268825	0.472475	0.4761	0.506675	0.151625	0.06085	0.028275	0.041275	0.0284	0.05425	0.263075	0.463825	0.4721	0.494825	0.153075	0.06475	0.03395	0.044025	0.032175	0.05345	0.222775	0.3785	0.388275	0.402725	0.128775	0.059925	0.03175	0.045275	0.034525	0.0595	0.193825	0.2848	0.291375	0.311275	0.139675	0.068275	0.03985	0.060937	0.06105	0.092175	0.198775	0.255012	0.26415	0.286225	0.196425	0.107925	0	0	520	0	37	0	1088	673	122	-122	-22	309	7	430	0	0	590	0	62	0	1088	967	184	-124	-19	323	6	440	182	0	550	182	52	93	1088	1524	125	-46	64	487	21	480	884	0	490	884	76	112	1088	1748	0	47	171	827	58	470	1013	0	600	1013	190	88	1088	1857	0	86	212	1259	57	450	1140	193	540	1333	85	4	757	2402	0	156	278	1853	91	340	1091	535	450	1626	75	4	377	2790	0	187	306	2293	100	340	815	462	350	1277	74	4	267	2234	0	161	282	1971	87	230
4	0.131067	0.16445	0.22545	0.2583	0.267	0.290933	0.315133	0.324817	0.469683	0.356717	0.08545	0.1049	0.1413	0.16265	0.1678	0.1836	0.195	0.2058	0.3044	0.23365	0.048383	0.058683	0.072533	0.0903	0.1228	0.140283	0.143033	0.155717	0.174967	0.125567	0.05295	0.06945	0.0762	0.1083	0.1984	0.23405	0.2355	0.25435	0.2379	0.1573	0.057517	0.080217	0.079867	0.1263	0.274	0.327817	0.327967	0.352983	0.300833	0.189033	0.0673	0.08975	0.0838	0.1349	0.3236	0.40145	0.40365	0.43085	0.3237	0.1988	0.0516	0.07005	0.05705	0.10385	0.3456	0.4553	0.4558	0.47675	0.27635	0.1515	0.0282	0.04745	0.0288	0.0753	0.3517	0.47435	0.48085	0.49395	0.2288	0.10755	0.04145	0.07325	0.06345	0.1285	0.295	0.36865	0.3822	0.4017	0.2529	0.1413	0.0349	0.0643	0.07685	0.12575	0.1603	0.1808	0.19045	0.21145	0.21725	0.14505	0	0	540	0	35	0	1004	660	126	-130	-27	296	7	420	0	0	600	0	64	0	1004	953	190	-131	-27	306	6	460	93	0	550	93	40	47	1004	1570	173	-52	56	466	20	520	848	0	520	848	88	176	1004	1694	0	41	166	801	56	460	997	0	610	997	173	73	1004	1837	0	80	207	1209	55	450	1138	179	550	1317	87	4	696	2372	0	153	277	1814	92	330	1247	348	470	1595	95	5	348	2763	0	182	304	2278	95	340	672	584	350	1256	60	3	246	2242	0	154	279	1912	85	210
4	0.066883	0.0808	0.108617	0.12185	0.131033	0.147717	0.1608	0.174883	0.274333	0.20985	0.07855	0.09205	0.1221	0.1415	0.1555	0.1745	0.1903	0.2027	0.3489	0.29095	0.08105	0.09505	0.115933	0.14525	0.204217	0.235633	0.247533	0.261733	0.376417	0.315817	0.06355	0.08195	0.0854	0.12375	0.26605	0.3205	0.3248	0.3466	0.33145	0.24585	0.04605	0.06885	0.054867	0.10225	0.327883	0.405367	0.402067	0.431467	0.286483	0.175883	0.03655	0.05935	0.0375	0.086875	0.36215	0.464575	0.461775	0.49045	0.252725	0.131375	0.03505	0.05345	0.0333	0.077625	0.36885	0.498125	0.503925	0.52355	0.230175	0.112325	0.0447	0.062125	0.0439	0.085275	0.345225	0.460525	0.465925	0.483475	0.19875	0.10015	0.0529	0.072625	0.07875	0.111275	0.231875	0.282525	0.289225	0.312325	0.2348	0.16225	0.0412	0.0558	0.07745	0.0938	0.10695	0.1171	0.12845	0.1442	0.20655	0.16205	0	0	520	0	33	0	1070	664	118	-124	-23	309	7	420	0	0	590	0	61	0	1070	960	179	-128	-25	314	6	450	118	0	550	118	49	62	1070	1528	155	-50	59	477	20	490	857	0	500	857	81	150	1070	1734	0	43	167	817	55	470	1005	0	600	1005	186	86	1070	1856	0	84	209	1240	55	460	1122	203	540	1325	81	4	721	2402	0	155	276	1836	90	340	1084	538	430	1622	77	4	367	2788	0	186	305	2275	100	340	778	488	330	1266	71	4	261	2230	0	160	280	1943	87	220
1	0.061912	0.074425	0.095938	0.11105	0.119788	0.131475	0.142612	0.147237	0.2196	0.18235	0.05865	0.07455	0.09665	0.11365	0.12515	0.1381	0.14575	0.1542	0.2498	0.2323	0.103483	0.13365	0.16665	0.201967	0.264983	0.314267	0.32515	0.344383	0.445617	0.399717	0.07585	0.10275	0.11335	0.1513	0.29435	0.3904	0.39245	0.41635	0.33765	0.26995	0.048217	0.07185	0.06005	0.100633	0.323717	0.466533	0.45975	0.488317	0.229683	0.140183	0.035525	0.0559	0.034225	0.072725	0.3136	0.46515	0.456975	0.4836	0.164625	0.0728	0.037775	0.0549	0.035875	0.067575	0.264	0.38625	0.384125	0.4022	0.142475	0.0678	0.038	0.05595	0.042425	0.074725	0.2271	0.312725	0.315575	0.331625	0.14585	0.075325	0.0362	0.05905	0.053875	0.094175	0.2029	0.244575	0.251325	0.271875	0.17475	0.095375	0.038613	0.061863	0.0685	0.105375	0.173687	0.192638	0.201863	0.220475	0.187275	0.109613	0	0	520	0	44	0	1021	661	139	-126	-23	308	7	440	0	0	590	0	67	0	1021	955	206	-125	-19	319	7	450	147	0	560	147	54	85	1021	1532	161	-50	63	480	21	490	868	0	490	868	80	154	1021	1743	0	42	169	818	56	470	993	0	590	993	180	80	1021	1854	0	83	210	1255	54	450	1166	146	550	1312	96	5	770	2392	0	152	277	1839	89	330	1132	485	460	1617	76	4	362	2788	0	184	306	2287	98	340	766	518	350	1284	69	4	254	2242	0	158	283	1951	88	230